ProductKey,OrderDateKey,CustomerKey,UnitPrice,SalesAmount,EnglishPromotionType
214,20220923,17957,34.99,34.99,No Discount
582,20220923,17942,1700.99,1700.99,No Discount
479,20220923,17942,8.99,8.99,No Discount
477,20220923,17942,4.99,4.99,No Discount
479,20220923,11980,8.99,8.99,No Discount
528,20220923,12034,4.99,4.99,No Discount
222,20220923,12034,34.99,34.99,No Discount
528,20220923,25236,4.99,4.99,No Discount
222,20220923,25236,34.99,34.99,No Discount
530,20220923,16332,4.99,4.99,No Discount
541,20220923,16332,28.99,28.99,No Discount
480,20220923,16332,2.29,2.29,Volume Discount
363,20220923,12485,2294.99,2294.99,No Discount
537,20220923,12485,35.00,35.00,No Discount
528,20220923,12485,4.99,4.99,No Discount
480,20220923,12485,2.29,2.29,No Discount
484,20220923,12485,7.95,7.95,No Discount
225,20220923,15072,8.99,8.99,No Discount
592,20220923,15072,564.99,564.99,No Discount
480,20220923,11203,2.29,2.29,No Discount
483,20220923,12111,120.00,120.00,No Discount
529,20220923,11619,3.99,3.99,No Discount
222,20220923,11619,34.99,34.99,No Discount
540,20220923,25373,32.60,32.60,No Discount
529,20220923,25373,3.99,3.99,No Discount
222,20220923,25373,34.99,34.99,No Discount
529,20220923,24948,3.99,3.99,No Discount
540,20220923,24948,32.60,32.60,No Discount
535,20220923,25880,24.99,24.99,No Discount
528,20220923,25880,4.99,4.99,No Discount
480,20220923,25880,2.29,2.29,Volume Discount
536,20220923,23215,29.99,29.99,No Discount
528,20220923,23215,4.99,4.99,No Discount
478,20220923,23215,9.99,9.99,No Discount
477,20220923,23215,4.99,4.99,No Discount
477,20220923,16149,4.99,4.99,No Discount
478,20220923,16149,9.99,9.99,No Discount
487,20220923,16149,54.99,54.99,No Discount
477,20220923,20539,4.99,4.99,No Discount
478,20220923,20539,9.99,9.99,No Discount
476,20220923,20335,69.99,69.99,No Discount
474,20220923,20010,69.99,69.99,No Discount
477,20220923,17473,4.99,4.99,No Discount
528,20220923,24220,4.99,4.99,No Discount
487,20220923,24220,54.99,54.99,No Discount
484,20220923,24220,7.95,7.95,No Discount
485,20220923,16335,21.98,21.98,No Discount
477,20220923,16335,4.99,4.99,No Discount
478,20220923,16335,9.99,9.99,No Discount
485,20220923,15174,21.98,21.98,No Discount
477,20220923,15174,4.99,4.99,No Discount
478,20220923,15174,9.99,9.99,No Discount
487,20220923,15174,54.99,54.99,No Discount
484,20220923,15174,7.95,7.95,No Discount
535,20220923,19074,24.99,24.99,No Discount
528,20220923,19074,4.99,4.99,No Discount
477,20220923,24869,4.99,4.99,No Discount
217,20220923,24869,34.99,34.99,No Discount
528,20220923,17100,4.99,4.99,No Discount
535,20220923,17100,24.99,24.99,No Discount
485,20220923,17100,21.98,21.98,No Discount
222,20220923,17100,34.99,34.99,No Discount
225,20220923,17100,8.99,8.99,No Discount
477,20220923,21850,4.99,4.99,No Discount
529,20220923,20918,3.99,3.99,No Discount
473,20220923,20918,63.50,63.50,No Discount
529,20220923,25650,3.99,3.99,No Discount
538,20220923,25650,21.49,21.49,No Discount
214,20220923,25650,34.99,34.99,No Discount
537,20220923,11833,35.00,35.00,No Discount
463,20220923,11833,24.49,24.49,No Discount
485,20220923,14331,21.98,21.98,No Discount
222,20220923,14331,34.99,34.99,No Discount
471,20220923,14269,63.50,63.50,No Discount
485,20220923,14269,21.98,21.98,No Discount
591,20220923,13718,564.99,564.99,No Discount
491,20220923,13718,53.99,53.99,No Discount
590,20220923,14753,769.49,769.49,No Discount
359,20220923,12883,2294.99,2294.99,No Discount
480,20220923,12883,2.29,2.29,No Discount
586,20220923,28528,742.35,742.35,No Discount
225,20220923,28528,8.99,8.99,No Discount
563,20220923,15624,2384.07,2384.07,No Discount
541,20220923,15624,28.99,28.99,No Discount
530,20220923,15624,4.99,4.99,No Discount
217,20220923,15624,34.99,34.99,No Discount
582,20220923,15436,1700.99,1700.99,No Discount
382,20220923,25827,1120.49,1120.49,No Discount
490,20220923,25827,53.99,53.99,No Discount
390,20220923,25949,1120.49,1120.49,No Discount
488,20220923,25949,53.99,53.99,No Discount
225,20220923,25949,8.99,8.99,No Discount
604,20220923,24168,539.99,539.99,No Discount
479,20220923,24168,8.99,8.99,No Discount
477,20220923,24168,4.99,4.99,No Discount
487,20220923,24168,54.99,54.99,No Discount
605,20220923,24174,539.99,539.99,No Discount
604,20220923,29181,539.99,539.99,No Discount
479,20220923,29181,8.99,8.99,No Discount
477,20220923,29181,4.99,4.99,No Discount
359,20220923,14326,2294.99,2294.99,No Discount
485,20220923,14326,21.98,21.98,No Discount
490,20220923,14326,53.99,53.99,No Discount
380,20220923,21418,2443.35,2443.35,No Discount
214,20220923,21418,34.99,34.99,No Discount
380,20220923,21557,2443.35,2443.35,No Discount
575,20220923,26537,2384.07,2384.07,No Discount
214,20220923,26537,34.99,34.99,No Discount
563,20220923,26538,2384.07,2384.07,No Discount
482,20220923,26538,8.99,8.99,No Discount
604,20220923,23386,539.99,539.99,No Discount
481,20220923,23386,8.99,8.99,No Discount
473,20220923,23146,63.50,63.50,No Discount
604,20220923,23146,539.99,539.99,No Discount
606,20220923,23520,539.99,539.99,No Discount
225,20220923,23520,8.99,8.99,No Discount
605,20220923,24033,539.99,539.99,No Discount
217,20220923,24033,34.99,34.99,No Discount
562,20220923,15623,2384.07,2384.07,No Discount
477,20220923,15623,4.99,4.99,No Discount
479,20220923,15623,8.99,8.99,No Discount
563,20220923,12340,2384.07,2384.07,No Discount
573,20220923,12342,2384.07,2384.07,No Discount
214,20220923,12342,34.99,34.99,No Discount
357,20220924,12395,2319.99,2319.99,No Discount
537,20220924,12395,35.00,35.00,No Discount
214,20220924,12395,34.99,34.99,No Discount
359,20220924,12521,2294.99,2294.99,No Discount
485,20220924,12521,21.98,21.98,No Discount
231,20220924,12521,49.99,49.99,No Discount
363,20220924,13820,2294.99,2294.99,No Discount
537,20220924,13820,35.00,35.00,No Discount
357,20220924,17192,2319.99,2319.99,No Discount
485,20220924,17192,21.98,21.98,No Discount
214,20220924,17192,34.99,34.99,No Discount
359,20220924,16297,2294.99,2294.99,No Discount
539,20220924,17301,24.99,24.99,No Discount
528,20220924,21227,4.99,4.99,No Discount
485,20220924,21227,21.98,21.98,No Discount
222,20220924,18256,34.99,34.99,No Discount
228,20220924,11362,49.99,49.99,No Discount
488,20220924,14522,53.99,53.99,No Discount
359,20220924,13845,2294.99,2294.99,No Discount
214,20220924,13845,34.99,34.99,No Discount
225,20220924,13845,8.99,8.99,No Discount
380,20220924,16533,2443.35,2443.35,No Discount
479,20220924,16533,8.99,8.99,No Discount
477,20220924,16533,4.99,4.99,No Discount
472,20220924,16533,63.50,63.50,No Discount
376,20220924,25775,2443.35,2443.35,No Discount
484,20220924,25775,7.95,7.95,No Discount
589,20220924,21666,769.49,769.49,No Discount
225,20220924,21666,8.99,8.99,No Discount
234,20220924,21666,49.99,49.99,No Discount
594,20220924,15456,564.99,564.99,No Discount
478,20220924,15456,9.99,9.99,No Discount
477,20220924,15456,4.99,4.99,No Discount
489,20220924,15456,53.99,53.99,No Discount
222,20220924,11176,34.99,34.99,No Discount
535,20220924,12034,24.99,24.99,No Discount
528,20220924,12034,4.99,4.99,No Discount
480,20220924,12034,2.29,2.29,Volume Discount
237,20220924,11711,49.99,49.99,No Discount
225,20220924,11711,8.99,8.99,No Discount
539,20220924,28637,24.99,24.99,No Discount
529,20220924,28637,3.99,3.99,No Discount
480,20220924,28637,2.29,2.29,No Discount
529,20220924,25176,3.99,3.99,No Discount
540,20220924,25176,32.60,32.60,No Discount
540,20220924,15498,32.60,32.60,No Discount
535,20220924,24749,24.99,24.99,No Discount
528,20220924,24749,4.99,4.99,No Discount
214,20220924,24749,34.99,34.99,No Discount
529,20220924,25159,3.99,3.99,No Discount
540,20220924,25159,32.60,32.60,No Discount
217,20220924,25159,34.99,34.99,No Discount
536,20220924,23501,29.99,29.99,No Discount
528,20220924,23501,4.99,4.99,No Discount
480,20220924,23501,2.29,2.29,No Discount
528,20220924,22793,4.99,4.99,No Discount
536,20220924,22793,29.99,29.99,No Discount
222,20220924,22793,34.99,34.99,No Discount
536,20220924,19150,29.99,29.99,No Discount
528,20220924,19150,4.99,4.99,No Discount
478,20220924,23250,9.99,9.99,No Discount
487,20220924,23250,54.99,54.99,No Discount
477,20220924,28779,4.99,4.99,No Discount
478,20220924,28779,9.99,9.99,No Discount
225,20220924,28779,8.99,8.99,No Discount
475,20220924,20272,69.99,69.99,No Discount
463,20220924,20272,24.49,24.49,No Discount
528,20220924,16092,4.99,4.99,No Discount
480,20220924,16092,2.29,2.29,Volume Discount
528,20220924,14637,4.99,4.99,No Discount
222,20220924,14637,34.99,34.99,No Discount
485,20220924,14391,21.98,21.98,No Discount
528,20220924,16935,4.99,4.99,No Discount
217,20220924,16935,34.99,34.99,No Discount
485,20220924,14248,21.98,21.98,No Discount
214,20220924,14248,34.99,34.99,No Discount
536,20220924,23638,29.99,29.99,No Discount
535,20220924,21512,24.99,24.99,No Discount
528,20220924,19391,4.99,4.99,No Discount
536,20220924,19391,29.99,29.99,No Discount
484,20220924,19391,7.95,7.95,No Discount
541,20220924,12596,28.99,28.99,No Discount
530,20220924,12596,4.99,4.99,No Discount
222,20220924,12596,34.99,34.99,No Discount
477,20220924,22530,4.99,4.99,No Discount
529,20220924,26900,3.99,3.99,No Discount
225,20220924,26900,8.99,8.99,No Discount
214,20220924,26900,34.99,34.99,No Discount
541,20220924,23980,28.99,28.99,No Discount
530,20220924,23980,4.99,4.99,No Discount
217,20220924,23980,34.99,34.99,No Discount
529,20220924,22419,3.99,3.99,No Discount
538,20220924,22419,21.49,21.49,No Discount
214,20220924,22419,34.99,34.99,No Discount
528,20220924,11169,4.99,4.99,No Discount
537,20220924,11169,35.00,35.00,No Discount
480,20220924,11169,2.29,2.29,No Discount
530,20220924,15461,4.99,4.99,No Discount
528,20220924,11196,4.99,4.99,No Discount
537,20220924,11196,35.00,35.00,No Discount
483,20220924,11196,120.00,120.00,No Discount
537,20220924,11949,35.00,35.00,No Discount
485,20220924,19554,21.98,21.98,No Discount
478,20220924,19554,9.99,9.99,No Discount
477,20220924,19554,4.99,4.99,No Discount
228,20220924,19554,49.99,49.99,No Discount
537,20220924,11876,35.00,35.00,No Discount
528,20220924,11876,4.99,4.99,No Discount
222,20220924,11876,34.99,34.99,No Discount
225,20220924,12603,8.99,8.99,No Discount
485,20220924,13333,21.98,21.98,No Discount
593,20220924,19821,564.99,564.99,No Discount
587,20220924,14754,769.49,769.49,No Discount
536,20220924,14754,29.99,29.99,No Discount
480,20220924,14754,2.29,2.29,No Discount
361,20220924,15844,2294.99,2294.99,No Discount
485,20220924,15844,21.98,21.98,No Discount
222,20220924,15844,34.99,34.99,No Discount
363,20220924,12018,2294.99,2294.99,No Discount
537,20220924,12018,35.00,35.00,No Discount
528,20220924,12018,4.99,4.99,No Discount
222,20220924,12018,34.99,34.99,No Discount
471,20220924,12018,63.50,63.50,No Discount
361,20220924,15750,2294.99,2294.99,No Discount
478,20220924,15750,9.99,9.99,No Discount
357,20220924,15768,2319.99,2319.99,Volume Discount
485,20220924,15768,21.98,21.98,No Discount
363,20220924,15968,2294.99,2294.99,Volume Discount
485,20220924,15968,21.98,21.98,No Discount
225,20220924,15440,8.99,8.99,No Discount
565,20220924,15440,742.35,742.35,No Discount
571,20220924,27142,742.35,742.35,No Discount
479,20220924,27142,8.99,8.99,No Discount
477,20220924,27142,4.99,4.99,No Discount
222,20220924,27142,34.99,34.99,No Discount
382,20220924,17912,1120.49,1120.49,No Discount
490,20220924,17912,53.99,53.99,No Discount
355,20220924,14672,2319.99,2319.99,No Discount
537,20220924,14672,35.00,35.00,No Discount
528,20220924,14672,4.99,4.99,No Discount
234,20220924,14672,49.99,49.99,No Discount
357,20220924,14676,2319.99,2319.99,No Discount
485,20220924,14676,21.98,21.98,No Discount
487,20220924,14676,54.99,54.99,No Discount
361,20220924,14279,2294.99,2294.99,No Discount
537,20220924,14279,35.00,35.00,No Discount
528,20220924,14279,4.99,4.99,No Discount
480,20220924,14279,2.29,2.29,No Discount
565,20220924,26626,742.35,742.35,No Discount
477,20220924,26626,4.99,4.99,No Discount
479,20220924,26626,8.99,8.99,No Discount
487,20220924,26626,54.99,54.99,No Discount
481,20220924,26626,8.99,8.99,No Discount
577,20220924,23789,1214.85,1214.85,No Discount
541,20220924,23789,28.99,28.99,No Discount
530,20220924,23789,4.99,4.99,No Discount
480,20220924,23789,2.29,2.29,No Discount
604,20220924,23159,539.99,539.99,No Discount
479,20220924,23159,8.99,8.99,No Discount
225,20220924,23159,8.99,8.99,No Discount
477,20220924,23159,4.99,4.99,No Discount
605,20220924,23185,539.99,539.99,No Discount
479,20220924,23185,8.99,8.99,No Discount
477,20220924,23185,4.99,4.99,No Discount
217,20220924,23185,34.99,34.99,No Discount
228,20220924,23185,49.99,49.99,No Discount
384,20220924,21147,1120.49,1120.49,Volume Discount
214,20220924,21147,34.99,34.99,No Discount
463,20220924,21147,24.49,24.49,No Discount
388,20220924,21253,1120.49,1120.49,No Discount
217,20220924,21253,34.99,34.99,No Discount
580,20220924,17404,1700.99,1700.99,No Discount
225,20220924,17404,8.99,8.99,No Discount
606,20220924,22663,539.99,539.99,No Discount
217,20220924,22663,34.99,34.99,No Discount
604,20220924,24046,539.99,539.99,No Discount
477,20220924,24046,4.99,4.99,No Discount
479,20220924,24046,8.99,8.99,No Discount
563,20220924,16823,2384.07,2384.07,No Discount
541,20220924,16823,28.99,28.99,No Discount
530,20220924,16823,4.99,4.99,No Discount
487,20220924,16823,54.99,54.99,No Discount
567,20220924,14323,742.35,742.35,No Discount
541,20220924,14323,28.99,28.99,No Discount
562,20220924,12347,2384.07,2384.07,No Discount
214,20220924,12347,34.99,34.99,No Discount
564,20220924,12360,2384.07,2384.07,No Discount
214,20220925,11185,34.99,34.99,No Discount
473,20220925,25125,63.50,63.50,No Discount
528,20220925,25125,4.99,4.99,No Discount
476,20220925,26155,69.99,69.99,No Discount
237,20220925,26155,49.99,49.99,No Discount
225,20220925,26155,8.99,8.99,No Discount
480,20220925,12369,2.29,2.29,No Discount
225,20220925,18326,8.99,8.99,No Discount
489,20220925,18326,53.99,53.99,No Discount
353,20220925,18175,2319.99,2319.99,No Discount
478,20220925,18175,9.99,9.99,No Discount
214,20220925,18175,34.99,34.99,No Discount
353,20220925,12712,2319.99,2319.99,No Discount
485,20220925,12712,21.98,21.98,No Discount
228,20220925,12712,49.99,49.99,No Discount
363,20220925,12480,2294.99,2294.99,No Discount
217,20220925,12480,34.99,34.99,No Discount
374,20220925,20167,2443.35,2443.35,Volume Discount
374,20220925,14424,2443.35,2443.35,No Discount
477,20220925,14424,4.99,4.99,No Discount
479,20220925,14424,8.99,8.99,No Discount
596,20220925,20910,539.99,539.99,No Discount
535,20220925,20910,24.99,24.99,No Discount
528,20220925,20910,4.99,4.99,No Discount
225,20220925,20910,8.99,8.99,No Discount
217,20220925,20910,34.99,34.99,No Discount
480,20220925,11294,2.29,2.29,No Discount
529,20220925,16358,3.99,3.99,No Discount
225,20220925,11330,8.99,8.99,No Discount
529,20220925,28864,3.99,3.99,No Discount
539,20220925,28864,24.99,24.99,No Discount
529,20220925,25179,3.99,3.99,No Discount
540,20220925,25179,32.60,32.60,No Discount
217,20220925,25179,34.99,34.99,No Discount
540,20220925,23805,32.60,32.60,No Discount
536,20220925,23782,29.99,29.99,No Discount
528,20220925,23782,4.99,4.99,No Discount
222,20220925,23782,34.99,34.99,No Discount
529,20220925,25166,3.99,3.99,No Discount
540,20220925,25166,32.60,32.60,No Discount
214,20220925,25166,34.99,34.99,No Discount
225,20220925,25166,8.99,8.99,No Discount
491,20220925,25166,53.99,53.99,No Discount
528,20220925,22134,4.99,4.99,No Discount
536,20220925,22134,29.99,29.99,No Discount
222,20220925,22134,34.99,34.99,No Discount
228,20220925,22134,49.99,49.99,No Discount
465,20220925,22134,24.49,24.49,No Discount
478,20220925,16876,9.99,9.99,No Discount
477,20220925,20514,4.99,4.99,No Discount
478,20220925,20514,9.99,9.99,No Discount
222,20220925,20514,34.99,34.99,No Discount
475,20220925,19649,69.99,69.99,No Discount
225,20220925,19649,8.99,8.99,No Discount
477,20220925,17448,4.99,4.99,No Discount
214,20220925,17448,34.99,34.99,No Discount
465,20220925,17448,24.49,24.49,No Discount
528,20220925,16236,4.99,4.99,No Discount
222,20220925,16236,34.99,34.99,No Discount
231,20220925,16236,49.99,49.99,No Discount
225,20220925,16236,8.99,8.99,No Discount
477,20220925,16901,4.99,4.99,No Discount
214,20220925,16901,34.99,34.99,No Discount
528,20220925,15258,4.99,4.99,No Discount
485,20220925,20632,21.98,21.98,No Discount
485,20220925,20300,21.98,21.98,No Discount
234,20220925,20300,49.99,49.99,No Discount
528,20220925,19839,4.99,4.99,No Discount
483,20220925,19839,120.00,120.00,No Discount
528,20220925,16934,4.99,4.99,No Discount
485,20220925,16934,21.98,21.98,No Discount
540,20220925,12842,32.60,32.60,No Discount
535,20220925,16056,24.99,24.99,No Discount
480,20220925,16056,2.29,2.29,No Discount
477,20220925,21823,4.99,4.99,No Discount
529,20220925,27804,3.99,3.99,No Discount
237,20220925,27804,49.99,49.99,Volume Discount
529,20220925,24086,3.99,3.99,No Discount
228,20220925,24086,49.99,49.99,No Discount
530,20220925,13532,4.99,4.99,No Discount
480,20220925,13532,2.29,2.29,Volume Discount
537,20220925,11180,35.00,35.00,No Discount
528,20220925,11180,4.99,4.99,No Discount
463,20220925,11180,24.49,24.49,No Discount
214,20220925,11180,34.99,34.99,No Discount
528,20220925,11192,4.99,4.99,No Discount
537,20220925,11192,35.00,35.00,No Discount
217,20220925,11192,34.99,34.99,No Discount
537,20220925,12787,35.00,35.00,No Discount
480,20220925,12787,2.29,2.29,No Discount
537,20220925,12019,35.00,35.00,No Discount
528,20220925,12019,4.99,4.99,No Discount
217,20220925,12019,34.99,34.99,No Discount
537,20220925,12936,35.00,35.00,No Discount
528,20220925,12936,4.99,4.99,No Discount
225,20220925,13262,8.99,8.99,No Discount
214,20220925,11477,34.99,34.99,No Discount
234,20220925,12566,49.99,49.99,No Discount
225,20220925,12566,8.99,8.99,No Discount
225,20220925,12503,8.99,8.99,No Discount
234,20220925,12503,49.99,49.99,No Discount
592,20220925,22230,564.99,564.99,No Discount
528,20220925,22230,4.99,4.99,No Discount
535,20220925,22230,24.99,24.99,No Discount
237,20220925,22230,49.99,49.99,No Discount
361,20220925,15918,2294.99,2294.99,No Discount
485,20220925,15918,21.98,21.98,No Discount
228,20220925,15918,49.99,49.99,No Discount
359,20220925,15569,2294.99,2294.99,No Discount
359,20220925,12885,2294.99,2294.99,No Discount
528,20220925,12885,4.99,4.99,No Discount
537,20220925,12885,35.00,35.00,No Discount
214,20220925,12885,34.99,34.99,No Discount
353,20220925,15771,2319.99,2319.99,No Discount
485,20220925,15771,21.98,21.98,No Discount
231,20220925,15771,49.99,49.99,No Discount
363,20220925,17613,2294.99,2294.99,No Discount
485,20220925,17613,21.98,21.98,No Discount
222,20220925,17613,34.99,34.99,No Discount
228,20220925,17613,49.99,49.99,No Discount
225,20220925,27136,8.99,8.99,No Discount
560,20220925,27136,1214.85,1214.85,Volume Discount
578,20220925,12608,1214.85,1214.85,No Discount
477,20220925,12608,4.99,4.99,No Discount
479,20220925,12608,8.99,8.99,No Discount
214,20220925,12608,34.99,34.99,No Discount
576,20220925,26223,2384.07,2384.07,No Discount
477,20220925,26223,4.99,4.99,No Discount
479,20220925,26223,8.99,8.99,No Discount
225,20220925,26223,8.99,8.99,No Discount
606,20220925,24249,539.99,539.99,No Discount
222,20220925,24249,34.99,34.99,No Discount
363,20220925,14325,2294.99,2294.99,No Discount
480,20220925,14325,2.29,2.29,No Discount
359,20220925,14236,2294.99,2294.99,No Discount
537,20220925,14236,35.00,35.00,No Discount
528,20220925,14236,4.99,4.99,No Discount
217,20220925,14236,34.99,34.99,No Discount
573,20220925,14436,2384.07,2384.07,No Discount
217,20220925,14436,34.99,34.99,No Discount
388,20220925,21162,1120.49,1120.49,No Discount
214,20220925,21162,34.99,34.99,No Discount
384,20220925,20767,1120.49,1120.49,No Discount
382,20220925,28522,1120.49,1120.49,Volume Discount
479,20220925,28522,8.99,8.99,No Discount
477,20220925,28522,4.99,4.99,No Discount
472,20220925,28522,63.50,63.50,No Discount
563,20220925,12350,2384.07,2384.07,No Discount
477,20220925,12350,4.99,4.99,No Discount
479,20220925,12350,8.99,8.99,No Discount
480,20220925,12350,2.29,2.29,Volume Discount
590,20220926,17249,769.49,769.49,No Discount
476,20220926,17249,69.99,69.99,No Discount
482,20220926,17249,8.99,8.99,No Discount
583,20220926,17971,1700.99,1700.99,No Discount
217,20220926,17971,34.99,34.99,No Discount
477,20220926,28787,4.99,4.99,No Discount
479,20220926,28787,8.99,8.99,No Discount
485,20220926,22020,21.98,21.98,No Discount
222,20220926,22020,34.99,34.99,No Discount
529,20220926,29083,3.99,3.99,No Discount
529,20220926,13628,3.99,3.99,No Discount
222,20220926,13628,34.99,34.99,No Discount
529,20220926,13116,3.99,3.99,No Discount
214,20220926,13116,34.99,34.99,No Discount
359,20220926,12624,2294.99,2294.99,No Discount
214,20220926,12624,34.99,34.99,No Discount
359,20220926,17103,2294.99,2294.99,No Discount
478,20220926,17103,9.99,9.99,No Discount
477,20220926,17103,4.99,4.99,No Discount
463,20220926,17103,24.49,24.49,No Discount
363,20220926,18158,2294.99,2294.99,Volume Discount
596,20220926,17981,539.99,539.99,No Discount
535,20220926,26463,24.99,24.99,No Discount
480,20220926,26463,2.29,2.29,No Discount
538,20220926,11262,21.49,21.49,No Discount
529,20220926,11262,3.99,3.99,No Discount
480,20220926,11262,2.29,2.29,No Discount
530,20220926,12532,4.99,4.99,No Discount
541,20220926,12532,28.99,28.99,No Discount
480,20220926,12532,2.29,2.29,Volume Discount
535,20220926,25860,24.99,24.99,No Discount
480,20220926,25860,2.29,2.29,No Discount
540,20220926,25833,32.60,32.60,No Discount
529,20220926,25833,3.99,3.99,No Discount
528,20220926,23671,4.99,4.99,No Discount
536,20220926,23671,29.99,29.99,No Discount
486,20220926,23671,159.00,159.00,No Discount
540,20220926,11824,32.60,32.60,No Discount
529,20220926,11824,3.99,3.99,No Discount
467,20220926,11824,24.49,24.49,No Discount
528,20220926,23240,4.99,4.99,No Discount
536,20220926,23240,29.99,29.99,No Discount
222,20220926,23240,34.99,34.99,No Discount
536,20220926,23514,29.99,29.99,No Discount
528,20220926,23514,4.99,4.99,No Discount
214,20220926,23514,34.99,34.99,No Discount
478,20220926,21729,9.99,9.99,No Discount
477,20220926,21729,4.99,4.99,No Discount
214,20220926,21729,34.99,34.99,No Discount
477,20220926,20431,4.99,4.99,No Discount
478,20220926,20431,9.99,9.99,No Discount
475,20220926,27724,69.99,69.99,No Discount
474,20220926,18886,69.99,69.99,No Discount
475,20220926,19126,69.99,69.99,No Discount
477,20220926,17529,4.99,4.99,No Discount
225,20220926,17529,8.99,8.99,No Discount
475,20220926,18682,69.99,69.99,No Discount
528,20220926,14573,4.99,4.99,No Discount
222,20220926,14573,34.99,34.99,No Discount
482,20220926,13376,8.99,8.99,No Discount
485,20220926,13376,21.98,21.98,No Discount
528,20220926,14556,4.99,4.99,No Discount
477,20220926,14556,4.99,4.99,No Discount
478,20220926,14556,9.99,9.99,No Discount
485,20220926,13951,21.98,21.98,No Discount
222,20220926,13951,34.99,34.99,No Discount
477,20220926,11355,4.99,4.99,No Discount
479,20220926,11355,8.99,8.99,No Discount
536,20220926,20900,29.99,29.99,No Discount
528,20220926,20900,4.99,4.99,No Discount
225,20220926,20900,8.99,8.99,No Discount
214,20220926,20900,34.99,34.99,No Discount
529,20220926,23604,3.99,3.99,No Discount
538,20220926,11474,21.49,21.49,No Discount
529,20220926,11474,3.99,3.99,No Discount
465,20220926,11474,24.49,24.49,No Discount
529,20220926,22563,3.99,3.99,No Discount
225,20220926,22563,8.99,8.99,No Discount
528,20220926,24545,4.99,4.99,No Discount
536,20220926,24545,29.99,29.99,No Discount
214,20220926,24545,34.99,34.99,No Discount
529,20220926,12295,3.99,3.99,No Discount
222,20220926,12295,34.99,34.99,No Discount
530,20220926,24122,4.99,4.99,No Discount
529,20220926,24156,3.99,3.99,No Discount
480,20220926,24156,2.29,2.29,No Discount
541,20220926,14986,28.99,28.99,No Discount
530,20220926,14986,4.99,4.99,No Discount
217,20220926,14986,34.99,34.99,No Discount
530,20220926,25527,4.99,4.99,No Discount
480,20220926,25527,2.29,2.29,Volume Discount
537,20220926,12894,35.00,35.00,No Discount
537,20220926,12028,35.00,35.00,No Discount
528,20220926,12028,4.99,4.99,No Discount
528,20220926,13168,4.99,4.99,No Discount
537,20220926,13168,35.00,35.00,No Discount
217,20220926,13168,34.99,34.99,No Discount
231,20220926,12329,49.99,49.99,No Discount
353,20220926,15984,2319.99,2319.99,Volume Discount
485,20220926,15984,21.98,21.98,No Discount
571,20220926,13265,742.35,742.35,No Discount
541,20220926,13265,28.99,28.99,No Discount
562,20220926,16598,2384.07,2384.07,No Discount
482,20220926,16598,8.99,8.99,No Discount
382,20220926,26023,1120.49,1120.49,No Discount
479,20220926,26023,8.99,8.99,No Discount
477,20220926,26023,4.99,4.99,No Discount
386,20220926,25832,1120.49,1120.49,No Discount
539,20220926,25832,24.99,24.99,No Discount
529,20220926,25832,3.99,3.99,No Discount
480,20220926,25832,2.29,2.29,No Discount
384,20220926,25960,1120.49,1120.49,No Discount
490,20220926,25960,53.99,53.99,No Discount
363,20220926,14275,2294.99,2294.99,No Discount
487,20220926,14275,54.99,54.99,No Discount
484,20220926,14275,7.95,7.95,No Discount
353,20220926,14230,2319.99,2319.99,Volume Discount
564,20220926,27017,2384.07,2384.07,No Discount
541,20220926,27017,28.99,28.99,No Discount
530,20220926,27017,4.99,4.99,No Discount
214,20220926,27017,34.99,34.99,No Discount
606,20220926,23516,539.99,539.99,No Discount
217,20220926,23516,34.99,34.99,No Discount
463,20220926,23516,24.49,24.49,No Discount
580,20220926,21160,1700.99,1700.99,No Discount
237,20220926,21160,49.99,49.99,No Discount
467,20220926,21160,24.49,24.49,No Discount
390,20220926,24197,1120.49,1120.49,No Discount
222,20220926,24197,34.99,34.99,No Discount
604,20220926,12620,539.99,539.99,No Discount
538,20220926,12620,21.49,21.49,No Discount
225,20220926,12620,8.99,8.99,No Discount
605,20220926,27856,539.99,539.99,No Discount
479,20220926,27856,8.99,8.99,No Discount
477,20220926,27856,4.99,4.99,No Discount
465,20220926,27856,24.49,24.49,No Discount
581,20220927,15921,1700.99,1700.99,No Discount
222,20220927,15921,34.99,34.99,No Discount
580,20220927,11431,1700.99,1700.99,No Discount
477,20220927,11431,4.99,4.99,No Discount
479,20220927,11431,8.99,8.99,No Discount
222,20220927,11431,34.99,34.99,No Discount
359,20220927,18164,2294.99,2294.99,No Discount
222,20220927,18164,34.99,34.99,No Discount
353,20220927,17202,2319.99,2319.99,No Discount
477,20220927,17202,4.99,4.99,No Discount
478,20220927,17202,9.99,9.99,No Discount
465,20220927,17202,24.49,24.49,No Discount
355,20220927,17216,2319.99,2319.99,No Discount
478,20220927,17216,9.99,9.99,No Discount
477,20220927,17216,4.99,4.99,No Discount
214,20220927,17216,34.99,34.99,No Discount
222,20220927,11501,34.99,34.99,No Discount
535,20220927,13013,24.99,24.99,No Discount
528,20220927,13013,4.99,4.99,No Discount
483,20220927,13013,120.00,120.00,No Discount
535,20220927,12665,24.99,24.99,No Discount
528,20220927,12665,4.99,4.99,No Discount
217,20220927,12665,34.99,34.99,No Discount
539,20220927,15605,24.99,24.99,No Discount
536,20220927,16699,29.99,29.99,No Discount
528,20220927,16699,4.99,4.99,No Discount
485,20220927,17496,21.98,21.98,No Discount
